Region,Area,EffortSeg,length,CruzNo,Yr,Mo,Da,Hr,Min,Lat,Long,'Ship,SightNo,distance,Angle,RadDist,TotSS,LnTotSS,Cue,Bino,SwellHght,RainFog,Glare,Closing,Beauf,Vis,SppMax,Mixed,NumEst,SP001,SP002,SP003,SP005,SP006,SP010,SP011,SP013,SP015,SP016,SP017,SP018,SP021,SP022,SP025,SP026,SP027,SP031,SP032,SP033,SP034,SP035,SP036,SP037,SP040,SP041,SP042,SP044,SP045,SP046,SP047,SP048,SP049,SP051,SP052,SP059,SP061,SP063,SP065,SP066,SP067,SP069,SP070,SP071,SP072,SP073,SP074,SP075,SP076,SP077,SP078,SP079,SP080,SP081,SP083,SP088,SP089,SP090,SP096,SP097,SP098,SP099,SP100,SP101,SP102,SP103,SP177,SP199,SP277,SP377,SP477,SP
OtherCNP    ,40014476.,   84,       , 1080, 1987,    9,    9,   12,   10,    4.9833,  137.3000,  MAC ,    2,  0.3982,  21,  1.1112,    1.159,  0.14792, 3, 4,-1.000, F, F, T,  5, -1,    061, F,  2,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    1.159,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   84,       , 1080, 1987,    9,    9,   12,   30,    4.9833,  137.2500,  MAC ,    3,  1.6100,  75,  1.6668,    8.000,  2.07944, 3, 4,-1.000, T, F, T,  5, -1,    033, T,  1,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    6.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    2.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   85,       , 1080, 1987,    9,    9,   17,   16,    5.0333,  136.4000,  MAC ,    4,  3.2107,  52,  4.0744,    5.797,  1.75736, 6, 4,-1.000, F, F, T,  4, -1,    046, F,  1,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    5.797,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   85,       , 1080, 1987,    9,   10,    6,    4,    5.1000,  134.7833,  MAC ,    1,  1.7857,  40,  2.7780,    1.159,  0.14792, 2, 4,-1.000, F, T, T,  4, -1,    096, F,  1,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    1.159,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   85,       , 1080, 1987,    9,   10,    9,   43,    5.1167,  134.1500,  MAC ,    2,  0.0479,  15,  0.1852,    3.478,  1.24653, 3, 5,-1.000, F, T, T,  3, -1,    061, F,  3,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    3.478,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   85,       , 1080, 1987,    9,   10,   10,   54,    5.1500,  134.0000,  MAC ,    3,  0.0258,   8,  0.1852,   13.304,  2.58806, 3, 5,-1.000, F, F, T,  3, -1,    013, F,  3,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   13.304,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   85,       , 1080, 1987,    9,   10,   11,   15,    5.1667,  133.9667,  MAC ,    4,  0.1678,  65,  0.1852,    3.828,  1.34243, 3, 4,-1.000, T, F, T,  3, -1,    051, F,  3,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    3.828,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   86,       , 1080, 1987,    9,   11,   10,   34,    5.8833,  131.0833,  MAC ,    1,  3.4119,  29,  7.0376,    3.478,  1.24653, 1, 4,-1.000, F, F, T,  3, -1,    077, F,  1,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    3.478,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   86,       , 1080, 1987,    9,   11,   12,    3,    6.0833,  130.8833,  MAC ,    2,  2.1020,  27,  4.6300,    1.159,  0.14792, 3, 4,-1.000, F, F, T,  3, -1,    061, F,  1,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    1.159,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   86,       , 1080, 1987,    9,   11,   16,   41,    6.5833,  130.2667,  MAC ,    3,  2.1951,  16,  7.9636,   93.124,  4.53393, 2, 4,-1.000, F, F, T,  4, -1,    026, T,  5,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   92.192,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    1.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   86,       , 1080, 1987,    9,   12,    6,   27,    7.8167,  128.9833,  MAC ,    1,  0.9021,   8,  6.4820,  113.535,  4.73211, 2, 4,-1.000, F, T, T,  1, -1,    011, T,  3,    0.000,   32.168,    0.000,    0.000,    0.000,    0.000,   81.366,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   87,       , 1080, 1987,    9,   12,   12,   20,    7.5333,  128.1667,  MAC ,    3,  4.5835,  45,  6.4820,   64.073,  4.16003, 3, 4,-1.000, F, F, T,  2, -1,    013, F,  4,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   64.073,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   87,       , 1080, 1987,    9,   12,   15,   13,    7.3000,  127.7667,  MAC ,    4,  5.2300,  48,  7.0376,   74.573,  4.31178, 2, 4,-1.000, T, F, T,  4, -1,    013, F,  5,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   74.573,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   87,       , 1080, 1987,    9,   12,   17,   16,    7.2500,  127.5167,  MAC ,    5,  3.4349,  32,  6.4820,    1.159,  0.14792, 2, 4,-1.000, T, F, T,  3, -1,    077, F,  1,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    1.159,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   87,       , 1080, 1987,    9,   13,    7,   36,    6.0667,  126.2833,  MAC ,    2,  0.0322,  10,  0.1852,    5.185,  1.64579, 3, 5,-1.000, F, F, T,  4, -1,    051, F,  2,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    5.185,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   88,       , 1080, 1987,    9,   15,    9,   55,    3.3000,  120.8167,  MAC ,    1,  1.4434,   8, 10.3712,  150.816,  5.01606, 1, 4,-1.000, F, F, T,  5, -1,    002, T,  2,    0.000,  143.276,    0.000,    0.000,    0.000,    0.000,    7.541,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   89,       , 1080, 1987,    9,   15,   14,    0,    3.4500,  120.2167,  MAC ,    2,  0.5828,  39,  0.9260,    6.957,  1.93968, 3, 4,-1.000, F, F, T,  4, -1,    077, F,  2,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    6.957,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   89,       , 1080, 1987,    9,   15,   15,   55,    3.5333,  120.0000,  MAC ,    3,  0.0226,   1,  1.2964,    4.638,  1.53421, 3, 4,-1.000, T, F, T,  4, -1,    021, F,  1,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    4.638,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   90,       , 1080, 1987,   11,   24,    9,   24,   -2.5167,  120.4667,  MAC ,    1,  5.7233,  62,  6.4820,   11.900,  2.47654, 2, 4,-1.000, F, F, T,  4, -1,    077, F,  1,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   11.900,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   90,       , 1080, 1987,   11,   24,    9,   53,   -2.5500,  120.5500,  MAC ,    2,  2.5927,  19,  7.9636,  105.191,  4.65578, 2, 4,-1.000, F, F, T,  4, -1,    013, F,  3,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,  105.191,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   90,       , 1080, 1987,   11,   24,   10,   48,   -2.6000,  120.6333,  MAC ,    3,  0.6961,  70,  0.7408,   14.104,  2.64643, 3, 4,-1.000, F, F, T,  4, -1,    013, F,  3,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   14.104,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
OtherCNP    ,40014476.,   90,       , 1080, 1987,   11,   24,   11,   45,   -2.6333,  120.8500,  MAC ,    4,  4.0793,  39,  6.4820,  132.838,  4.88913, 2, 4,-1.000, F, F, T,  3, -1,    013, F,  4,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,  132.838,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
